team,side,player_name_x,player_id,game_id,player_name_y,Pitcher Handedness,plate_appearances,at_bats,hits,singles,doubles,triples,home_runs,walks,strikeouts,batting_average,slugging_percentage
Toronto Blue Jays,away,Alejandro Kirk,672386,777116,"Kirk, Alejandro",R,232.0,206.0,65.0,52.0,7.0,0.0,6.0,19.0,17.0,0.3155339805825243,0.4368932038834951
Toronto Blue Jays,away,Addison Barger,680718,777116,"Barger, Addison",L,43.0,39.0,8.0,5.0,3.0,0.0,0.0,4.0,14.0,0.2051282051282051,0.282051282051282
Toronto Blue Jays,away,Addison Barger,680718,777116,"Barger, Addison",R,217.0,202.0,55.0,25.0,18.0,0.0,12.0,13.0,51.0,0.2722772277227723,0.5396039603960396
Toronto Blue Jays,away,Davis Schneider,676914,777116,"Schneider, Davis",L,56.0,45.0,11.0,7.0,2.0,0.0,2.0,10.0,19.0,0.2444444444444444,0.4222222222222222
Toronto Blue Jays,away,Davis Schneider,676914,777116,"Schneider, Davis",R,34.0,28.0,5.0,3.0,0.0,0.0,2.0,5.0,9.0,0.1785714285714285,0.3928571428571428
Toronto Blue Jays,away,Nathan Lukes,664770,777116,"Lukes, Nathan",L,21.0,15.0,3.0,2.0,1.0,0.0,0.0,3.0,3.0,0.2,0.2666666666666666
Toronto Blue Jays,away,Nathan Lukes,664770,777116,"Lukes, Nathan",R,192.0,160.0,47.0,36.0,6.0,0.0,5.0,23.0,23.0,0.29375,0.425
Toronto Blue Jays,away,Myles Straw,664702,777116,"Straw, Myles",L,85.0,78.0,23.0,17.0,6.0,0.0,0.0,5.0,12.0,0.2948717948717949,0.3717948717948718
Toronto Blue Jays,away,Myles Straw,664702,777116,"Straw, Myles",R,101.0,87.0,19.0,15.0,3.0,0.0,1.0,6.0,15.0,0.2183908045977011,0.2873563218390804
Toronto Blue Jays,away,Will Wagner,695238,777116,"Wagner, Will",L,12.0,10.0,2.0,1.0,1.0,0.0,0.0,1.0,3.0,0.2,0.3
Toronto Blue Jays,away,Will Wagner,695238,777116,"Wagner, Will",R,86.0,70.0,17.0,13.0,4.0,0.0,0.0,12.0,17.0,0.2428571428571428,0.3
Los Angeles Angels,home,Zach Neto,687263,777115,"Neto, Zach",L,65.0,62.0,13.0,5.0,4.0,0.0,4.0,2.0,20.0,0.2096774193548387,0.4677419354838709
Los Angeles Angels,home,Zach Neto,687263,777115,"Neto, Zach",R,258.0,239.0,71.0,45.0,14.0,1.0,11.0,16.0,66.0,0.2970711297071129,0.502092050209205
Los Angeles Angels,home,Nolan Schanuel,694384,777115,"Schanuel, Nolan",L,88.0,76.0,20.0,17.0,2.0,0.0,1.0,7.0,11.0,0.2631578947368421,0.3289473684210526
Los Angeles Angels,home,Nolan Schanuel,694384,777115,"Schanuel, Nolan",R,302.0,257.0,74.0,51.0,15.0,1.0,7.0,38.0,36.0,0.2879377431906614,0.4357976653696498
Los Angeles Angels,home,Mike Trout,545361,777115,"Trout, Mike",L,51.0,48.0,10.0,7.0,2.0,0.0,1.0,2.0,20.0,0.2083333333333333,0.3125
Los Angeles Angels,home,Mike Trout,545361,777115,"Trout, Mike",R,238.0,194.0,47.0,28.0,2.0,1.0,16.0,39.0,59.0,0.2422680412371134,0.5103092783505154
Los Angeles Angels,home,Taylor Ward,621493,777115,"Ward, Taylor",L,71.0,67.0,17.0,5.0,8.0,0.0,4.0,4.0,27.0,0.2537313432835821,0.5522388059701493
Los Angeles Angels,home,Taylor Ward,621493,777115,"Ward, Taylor",R,332.0,283.0,64.0,32.0,13.0,2.0,17.0,35.0,77.0,0.2261484098939929,0.4664310954063604
Los Angeles Angels,home,Jo Adell,666176,777115,"Adell, Jo",L,64.0,56.0,14.0,6.0,4.0,0.0,4.0,7.0,14.0,0.25,0.5357142857142857
Los Angeles Angels,home,Jo Adell,666176,777115,"Adell, Jo",R,258.0,227.0,56.0,33.0,8.0,0.0,15.0,25.0,61.0,0.2466960352422907,0.4801762114537445
Los Angeles Angels,home,Yoán Moncada,660162,777115,"Moncada, Yoán",L,23.0,19.0,2.0,1.0,1.0,0.0,0.0,3.0,6.0,0.1052631578947368,0.1578947368421052
Los Angeles Angels,home,Yoán Moncada,660162,777115,"Moncada, Yoán",R,109.0,95.0,25.0,12.0,5.0,1.0,7.0,13.0,26.0,0.2631578947368421,0.5578947368421052
Los Angeles Angels,home,Logan O'Hoppe,681351,777115,"O'Hoppe, Logan",L,47.0,44.0,14.0,10.0,0.0,0.0,4.0,3.0,12.0,0.3181818181818182,0.5909090909090909
Los Angeles Angels,home,Logan O'Hoppe,681351,777115,"O'Hoppe, Logan",R,246.0,230.0,50.0,33.0,4.0,0.0,13.0,12.0,85.0,0.217391304347826,0.4043478260869565
Los Angeles Angels,home,LaMonte Wade Jr.,664774,777115,"Wade Jr., LaMonte",L,26.0,21.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,0.0476190476190476,0.0476190476190476
Los Angeles Angels,home,LaMonte Wade Jr.,664774,777115,"Wade Jr., LaMonte",R,189.0,162.0,30.0,19.0,8.0,2.0,1.0,22.0,44.0,0.1851851851851851,0.2777777777777778
Los Angeles Angels,home,Luis Rengifo,650859,777115,"Rengifo, Luis",L,67.0,66.0,14.0,10.0,1.0,1.0,2.0,0.0,13.0,0.2121212121212121,0.3484848484848485
Los Angeles Angels,home,Luis Rengifo,650859,777115,"Rengifo, Luis",R,265.0,238.0,60.0,47.0,11.0,0.0,2.0,18.0,46.0,0.2521008403361344,0.3235294117647059
Arizona Diamondbacks,away,Corbin Carroll,682998,777115,"Carroll, Corbin",L,106.0,93.0,21.0,13.0,1.0,4.0,3.0,12.0,23.0,0.2258064516129032,0.4193548387096774
Arizona Diamondbacks,away,Corbin Carroll,682998,777115,"Carroll, Corbin",R,250.0,221.0,58.0,20.0,14.0,6.0,18.0,25.0,67.0,0.2624434389140271,0.6244343891402715
Arizona Diamondbacks,away,Jake McCarthy,664983,777115,"McCarthy, Jake",L,20.0,20.0,3.0,2.0,1.0,0.0,0.0,0.0,2.0,0.15,0.2
Arizona Diamondbacks,away,Jake McCarthy,664983,777115,"McCarthy, Jake",R,78.0,65.0,9.0,6.0,0.0,1.0,2.0,10.0,13.0,0.1384615384615384,0.2615384615384615
Arizona Diamondbacks,away,Geraldo Perdomo,672695,777115,"Perdomo, Geraldo",L,120.0,97.0,32.0,26.0,4.0,0.0,2.0,15.0,12.0,0.3298969072164948,0.4329896907216495
Arizona Diamondbacks,away,Geraldo Perdomo,672695,777115,"Perdomo, Geraldo",R,305.0,248.0,61.0,36.0,16.0,1.0,8.0,46.0,39.0,0.2459677419354838,0.4153225806451613
Arizona Diamondbacks,away,Josh Naylor,647304,777115,"Naylor, Josh",L,111.0,101.0,26.0,20.0,3.0,1.0,2.0,7.0,18.0,0.2574257425742574,0.3663366336633663
Arizona Diamondbacks,away,Josh Naylor,647304,777115,"Naylor, Josh",R,250.0,219.0,69.0,45.0,15.0,0.0,9.0,26.0,28.0,0.3150684931506849,0.5068493150684932
Arizona Diamondbacks,away,Eugenio Suárez,553993,777115,"Suárez, Eugenio",L,98.0,81.0,16.0,3.0,3.0,0.0,10.0,11.0,25.0,0.1975308641975308,0.6049382716049383
Arizona Diamondbacks,away,Eugenio Suárez,553993,777115,"Suárez, Eugenio",R,289.0,258.0,70.0,35.0,14.0,0.0,21.0,25.0,80.0,0.2713178294573643,0.5697674418604651
Arizona Diamondbacks,away,Lourdes Gurriel Jr.,666971,777115,"Gurriel Jr., Lourdes",L,103.0,97.0,27.0,20.0,4.0,0.0,3.0,6.0,9.0,0.2783505154639175,0.4123711340206185
Arizona Diamondbacks,away,Lourdes Gurriel Jr.,666971,777115,"Gurriel Jr., Lourdes",R,278.0,250.0,61.0,34.0,16.0,2.0,9.0,18.0,44.0,0.244,0.432
Arizona Diamondbacks,away,Alek Thomas,677950,777115,"Thomas, Alek",L,42.0,37.0,9.0,7.0,1.0,0.0,1.0,2.0,6.0,0.2432432432432432,0.3513513513513513
Arizona Diamondbacks,away,Alek Thomas,677950,777115,"Thomas, Alek",R,236.0,209.0,54.0,37.0,11.0,2.0,4.0,17.0,65.0,0.2583732057416268,0.3875598086124402
Arizona Diamondbacks,away,Blaze Alexander,677942,777115,"Alexander, Blaze",L,14.0,12.0,2.0,1.0,1.0,0.0,0.0,2.0,2.0,0.1666666666666666,0.25
Arizona Diamondbacks,away,Blaze Alexander,677942,777115,"Alexander, Blaze",R,5.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.2,0.2
Arizona Diamondbacks,away,Jose Herrera,645444,777115,"Herrera, Jose",L,43.0,35.0,11.0,8.0,3.0,0.0,0.0,5.0,13.0,0.3142857142857143,0.4
Arizona Diamondbacks,away,Jose Herrera,645444,777115,"Herrera, Jose",R,112.0,89.0,13.0,10.0,2.0,0.0,1.0,15.0,22.0,0.146067415730337,0.2022471910112359
San Diego Padres,home,Fernando Tatis Jr.,665487,777117,"Tatis Jr., Fernando",L,111.0,95.0,21.0,15.0,3.0,1.0,2.0,12.0,25.0,0.2210526315789473,0.3368421052631579
San Diego Padres,home,Fernando Tatis Jr.,665487,777117,"Tatis Jr., Fernando",R,291.0,249.0,73.0,48.0,10.0,1.0,14.0,35.0,47.0,0.2931726907630522,0.5100401606425703
San Diego Padres,home,Luis Arraez,650333,777117,"Arraez, Luis",L,129.0,119.0,32.0,26.0,3.0,0.0,3.0,5.0,5.0,0.2689075630252101,0.3697478991596639
San Diego Padres,home,Luis Arraez,650333,777117,"Arraez, Luis",R,259.0,239.0,70.0,50.0,14.0,4.0,2.0,15.0,5.0,0.2928870292887029,0.4100418410041841
San Diego Padres,home,Manny Machado,592518,777117,"Machado, Manny",L,123.0,106.0,29.0,15.0,4.0,0.0,10.0,13.0,22.0,0.2735849056603773,0.5943396226415094
San Diego Padres,home,Manny Machado,592518,777117,"Machado, Manny",R,279.0,250.0,76.0,51.0,18.0,0.0,7.0,21.0,46.0,0.304,0.46
San Diego Padres,home,Xander Bogaerts,593428,777117,"Bogaerts, Xander",L,113.0,100.0,30.0,23.0,6.0,0.0,1.0,8.0,19.0,0.3,0.39
San Diego Padres,home,Xander Bogaerts,593428,777117,"Bogaerts, Xander",R,263.0,222.0,56.0,39.0,13.0,0.0,4.0,29.0,43.0,0.2522522522522522,0.3648648648648648
San Diego Padres,home,Jackson Merrill,701538,777117,"Merrill, Jackson",L,97.0,86.0,22.0,13.0,6.0,1.0,2.0,6.0,17.0,0.2558139534883721,0.4186046511627907
San Diego Padres,home,Jackson Merrill,701538,777117,"Merrill, Jackson",R,171.0,151.0,41.0,29.0,6.0,1.0,5.0,17.0,42.0,0.271523178807947,0.423841059602649
San Diego Padres,home,Jose Iglesias,578428,777117,"Iglesias, Jose",L,75.0,64.0,17.0,11.0,6.0,0.0,0.0,6.0,14.0,0.265625,0.359375
San Diego Padres,home,Jose Iglesias,578428,777117,"Iglesias, Jose",R,124.0,108.0,24.0,24.0,0.0,0.0,0.0,11.0,21.0,0.2222222222222222,0.2222222222222222
San Diego Padres,home,Luis Campusano,669134,777117,"Campusano, Luis",L,14.0,10.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0
San Diego Padres,home,Luis Campusano,669134,777117,"Campusano, Luis",R,10.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0
San Diego Padres,home,Bryce Johnson,669369,777117,"Johnson, Bryce",L,10.0,9.0,3.0,2.0,1.0,0.0,0.0,1.0,2.0,0.3333333333333333,0.4444444444444444
San Diego Padres,home,Bryce Johnson,669369,777117,"Johnson, Bryce",R,11.0,10.0,3.0,3.0,0.0,0.0,0.0,1.0,4.0,0.3,0.3
San Diego Padres,home,Elias Díaz,553869,777117,"Díaz, Elias",L,58.0,53.0,10.0,9.0,0.0,0.0,1.0,4.0,12.0,0.1886792452830188,0.2452830188679245
San Diego Padres,home,Elias Díaz,553869,777117,"Díaz, Elias",R,143.0,129.0,26.0,17.0,6.0,0.0,3.0,14.0,41.0,0.2015503875968992,0.3178294573643411
Philadelphia Phillies,away,Kyle Schwarber,656941,777117,"Schwarber, Kyle",L,150.0,119.0,36.0,16.0,5.0,1.0,14.0,28.0,34.0,0.3025210084033613,0.7142857142857143
Philadelphia Phillies,away,Kyle Schwarber,656941,777117,"Schwarber, Kyle",R,268.0,224.0,51.0,27.0,8.0,0.0,16.0,41.0,75.0,0.2276785714285714,0.4776785714285714
Philadelphia Phillies,away,Trea Turner,607208,777117,"Turner, Trea",L,125.0,116.0,36.0,26.0,5.0,2.0,3.0,6.0,20.0,0.3103448275862069,0.4655172413793103
Philadelphia Phillies,away,Trea Turner,607208,777117,"Turner, Trea",R,296.0,260.0,76.0,54.0,14.0,0.0,8.0,25.0,48.0,0.2923076923076923,0.4384615384615384
Philadelphia Phillies,away,Bryce Harper,547180,777117,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philadelphia Phillies,away,Nick Castellanos,592206,777117,"Castellanos, Nick",L,114.0,104.0,31.0,20.0,9.0,0.0,2.0,8.0,22.0,0.2980769230769231,0.4423076923076923
Philadelphia Phillies,away,Nick Castellanos,592206,777117,"Castellanos, Nick",R,272.0,248.0,68.0,44.0,13.0,1.0,10.0,15.0,57.0,0.2741935483870967,0.4556451612903225
Philadelphia Phillies,away,J.T. Realmuto,592663,777117,"Realmuto, J.T.",L,93.0,88.0,13.0,8.0,5.0,0.0,0.0,4.0,24.0,0.1477272727272727,0.2045454545454545
Philadelphia Phillies,away,J.T. Realmuto,592663,777117,"Realmuto, J.T.",R,226.0,204.0,65.0,48.0,11.0,1.0,5.0,20.0,52.0,0.3186274509803921,0.4558823529411764
Philadelphia Phillies,away,Bryson Stott,681082,777117,"Stott, Bryson",L,70.0,62.0,14.0,13.0,1.0,0.0,0.0,7.0,13.0,0.2258064516129032,0.2419354838709677
Philadelphia Phillies,away,Bryson Stott,681082,777117,"Stott, Bryson",R,275.0,244.0,58.0,42.0,8.0,2.0,6.0,25.0,46.0,0.2377049180327868,0.360655737704918
Philadelphia Phillies,away,Otto Kemp,805249,777117,"Kemp, Otto",L,29.0,24.0,6.0,5.0,1.0,0.0,0.0,4.0,10.0,0.25,0.2916666666666667
Philadelphia Phillies,away,Otto Kemp,805249,777117,"Kemp, Otto",R,65.0,60.0,16.0,11.0,4.0,0.0,1.0,5.0,15.0,0.2666666666666666,0.3833333333333333
Philadelphia Phillies,away,Brandon Marsh,669016,777117,"Marsh, Brandon",L,49.0,40.0,9.0,8.0,0.0,0.0,1.0,6.0,18.0,0.225,0.3
Philadelphia Phillies,away,Brandon Marsh,669016,777117,"Marsh, Brandon",R,174.0,148.0,41.0,28.0,10.0,1.0,2.0,17.0,36.0,0.277027027027027,0.3986486486486486
Philadelphia Phillies,away,Edmundo Sosa,624641,777117,"Sosa, Edmundo",L,72.0,64.0,22.0,16.0,3.0,0.0,3.0,7.0,16.0,0.34375,0.53125
Philadelphia Phillies,away,Edmundo Sosa,624641,777117,"Sosa, Edmundo",R,68.0,64.0,14.0,8.0,5.0,1.0,0.0,2.0,12.0,0.21875,0.328125
